timestamp,return_temp_C,supply_temp_C,outdoor_temp_C,suction_pressure_psi,discharge_pressure_psi,compressor_current_A,fan_speed_RPM,vibration_mm_s,unit_age,refrigerant_pressure_psi,filter_health,airflow_rate,damper_position_%,fault
214,26.1,18.3,40.3,64.0,220.0,14.6,1485.0,0.22,7.2,173.0,1.0,5.0,30.2,Normal
215,26.7,17.7,39.9,66.0,219.0,14.8,1587.0,0.22,2.1,173.0,1.0,5.0,28.4,Normal
216,25.6,18.1,40.4,64.0,215.0,14.8,1575.0,0.24,7.1,170.0,1.0,5.0,29.5,Normal
217,27.0,18.5,39.7,67.0,221.0,13.9,1561.0,0.28,13.8,175.0,1.0,5.0,34.2,Normal
218,25.5,17.5,39.9,67.0,219.0,13.7,1559.0,0.22,13.1,174.0,1.0,5.0,27.1,Normal
219,26.6,18.6,39.8,65.0,218.0,14.0,1544.0,0.23,1.3,172.0,1.0,5.0,30.4,Normal
220,27.0,18.5,40.1,66.0,220.0,12.9,1640.0,0.2,6.6,174.0,1.0,5.0,27.7,Normal
221,27.5,18.8,41.3,65.0,219.0,13.9,1555.0,0.2,7.6,173.0,1.0,5.0,25.6,Normal
222,26.0,18.1,39.2,66.0,216.0,13.7,1628.0,0.2,10.4,171.0,1.0,5.0,31.7,Normal
223,26.1,17.7,40.5,65.0,220.0,12.9,1611.0,0.24,11.5,173.0,1.0,5.0,30.8,Normal
224,26.1,17.7,39.3,65.0,220.0,12.9,1611.0,0.24,12.4,173.0,1.0,5.0,30.8,Refrigerant_Leak
225,26.211111111111112,18.255555555555556,39.9,63.55555555555556,215.11111111111111,13.186666666666667,1611.0,0.24,8.9,167.23333333333332,1.0,5.0,30.8,Refrigerant_Leak
226,26.322222222222223,18.81111111111111,40.7,62.111111111111114,210.22222222222223,13.473333333333334,1611.0,0.24,13.2,161.46666666666667,1.0,5.0,30.8,Refrigerant_Leak
227,26.433333333333334,19.366666666666667,40.2,60.666666666666664,205.33333333333334,13.76,1611.0,0.24,8.3,155.7,1.0,5.0,30.8,Refrigerant_Leak
228,26.544444444444444,19.92222222222222,39.6,59.22222222222222,200.44444444444446,14.046666666666667,1611.0,0.24,0.3,149.93333333333334,1.0,5.0,30.8,Refrigerant_Leak
229,26.65555555555556,20.477777777777778,39.8,57.77777777777778,195.55555555555554,14.333333333333334,1611.0,0.24,6.9,144.16666666666666,1.0,5.0,30.8,Refrigerant_Leak
230,26.76666666666667,21.03333333333333,40.5,56.333333333333336,190.66666666666666,14.620000000000001,1611.0,0.24,2.4,138.4,1.0,5.0,30.8,Refrigerant_Leak
231,26.87777777777778,21.58888888888889,39.9,54.888888888888886,185.77777777777777,14.906666666666666,1611.0,0.24,8.6,132.63333333333333,1.0,5.0,30.8,Refrigerant_Leak
232,26.98888888888889,22.144444444444446,40.3,53.44444444444444,180.88888888888889,15.193333333333333,1611.0,0.24,10.2,126.86666666666667,1.0,5.0,30.8,Refrigerant_Leak
233,27.1,22.7,40.3,52.0,176.0,15.48,1611.0,0.24,10.2,121.1,1.0,5.0,30.8,Refrigerant_Leak
234,24.3,17.9,39.9,63.0,218.0,15.5,1546.0,0.24,7.4,171.0,1.0,5.0,29.7,Normal
235,25.6,17.9,41.3,65.0,219.0,14.0,1514.0,0.2,10.8,173.0,1.0,5.0,29.8,Normal
236,26.3,18.3,40.6,65.0,218.0,12.3,1547.0,0.24,1.7,172.0,1.0,5.0,30.3,Normal
237,26.4,18.4,39.3,66.0,217.0,11.9,1550.0,0.25,14.2,172.0,1.0,5.0,32.8,Normal
238,27.1,18.1,40.4,64.0,221.0,15.2,1561.0,0.25,12.6,174.0,1.0,5.0,27.9,Normal
239,26.0,17.7,40.0,66.0,213.0,14.2,1578.0,0.15,12.8,169.0,1.0,5.0,26.7,Normal
240,26.7,18.5,40.7,66.0,218.0,16.5,1517.0,0.22,0.5,172.0,1.0,5.0,32.5,Normal
241,25.8,18.6,39.9,63.0,216.0,13.1,1537.0,0.2,3.4,171.0,1.0,5.0,33.6,Normal
242,25.8,18.0,40.3,65.0,219.0,14.9,1568.0,0.19,1.5,173.0,1.0,5.0,25.0,Normal
243,25.8,18.0,40.6,65.0,215.0,16.2,1528.0,0.21,13.0,170.0,1.0,5.0,28.6,Normal
244,25.8,18.0,40.8,65.0,215.0,16.2,1528.0,0.21,11.2,170.0,1.0,5.0,28.6,Refrigerant_Leak
245,25.91111111111111,18.555555555555557,39.8,63.55555555555556,210.22222222222223,16.56,1528.0,0.21,1.4,164.33333333333334,1.0,5.0,28.6,Refrigerant_Leak
246,26.022222222222222,19.11111111111111,40.2,62.111111111111114,205.44444444444446,16.919999999999998,1528.0,0.21,6.0,158.66666666666666,1.0,5.0,28.6,Refrigerant_Leak
247,26.133333333333333,19.666666666666668,40.2,60.666666666666664,200.66666666666666,17.279999999999998,1528.0,0.21,7.7,153.0,1.0,5.0,28.6,Refrigerant_Leak
248,26.244444444444444,20.22222222222222,40.1,59.22222222222222,195.88888888888889,17.639999999999997,1528.0,0.21,10.7,147.33333333333331,1.0,5.0,28.6,Refrigerant_Leak
249,26.355555555555558,20.77777777777778,41.3,57.77777777777778,191.11111111111111,18.0,1528.0,0.21,4.4,141.66666666666666,1.0,5.0,28.6,Refrigerant_Leak
250,26.46666666666667,21.333333333333332,40.6,56.333333333333336,186.33333333333334,18.36,1528.0,0.21,4.4,136.0,1.0,5.0,28.6,Refrigerant_Leak
251,26.57777777777778,21.88888888888889,39.8,54.888888888888886,181.55555555555554,18.72,1528.0,0.21,8.0,130.33333333333331,1.0,5.0,28.6,Refrigerant_Leak
252,26.68888888888889,22.444444444444443,40.9,53.44444444444444,176.77777777777777,19.08,1528.0,0.21,7.9,124.66666666666666,1.0,5.0,28.6,Refrigerant_Leak
253,26.8,23.0,41.5,52.0,172.0,19.439999999999998,1528.0,0.21,1.7,118.99999999999999,1.0,5.0,28.6,Refrigerant_Leak
254,26.1,17.9,41.0,67.0,218.0,16.1,1534.0,0.22,10.7,172.0,1.0,5.0,32.7,Normal
255,25.6,18.0,39.7,64.0,220.0,15.1,1520.0,0.19,2.7,173.0,1.0,5.0,28.3,Normal
256,25.3,17.6,40.2,65.0,216.0,15.0,1547.0,0.19,12.7,171.0,1.0,5.0,29.9,Normal
257,26.5,18.3,41.1,65.0,218.0,14.1,1546.0,0.18,11.6,172.0,1.0,5.0,26.9,Normal
258,26.8,17.9,40.1,64.0,220.0,13.7,1550.0,0.16,14.7,174.0,1.0,5.0,31.2,Normal
259,26.6,17.9,40.7,63.0,216.0,13.1,1553.0,0.18,2.6,170.0,1.0,5.0,36.6,Normal
260,26.3,18.0,40.9,65.0,217.0,15.4,1584.0,0.2,14.2,172.0,1.0,5.0,31.5,Normal
261,26.0,18.0,40.1,64.0,216.0,14.4,1549.0,0.2,11.0,171.0,1.0,5.0,30.6,Normal
262,26.9,18.2,40.5,65.0,217.0,13.3,1586.0,0.17,13.2,171.0,1.0,5.0,30.5,Normal
263,26.4,18.0,38.9,65.0,221.0,15.6,1492.0,0.18,0.5,174.0,1.0,5.0,26.4,Normal
264,24.7,17.9,40.0,65.0,221.0,14.1,1478.0,0.15,4.8,174.0,1.0,5.0,31.9,Normal
265,25.6,18.2,40.4,67.0,219.0,13.8,1548.0,0.23,0.4,173.0,1.0,5.0,29.1,Normal
266,26.2,18.0,40.0,64.0,219.0,14.2,1553.0,0.22,2.7,173.0,1.0,5.0,34.4,Normal
267,25.0,17.9,41.4,65.0,219.0,14.5,1527.0,0.18,13.3,173.0,1.0,5.0,35.5,Normal
268,25.4,17.8,39.9,63.0,217.0,15.2,1543.0,0.19,6.2,171.0,1.0,5.0,27.4,Normal
269,25.5,17.8,40.4,65.0,219.0,13.8,1575.0,0.17,10.1,172.0,1.0,5.0,31.8,Normal
270,25.9,18.0,40.7,65.0,216.0,15.7,1563.0,0.21,7.3,170.0,1.0,5.0,28.0,Normal
271,25.7,17.8,41.3,64.0,216.0,15.2,1533.0,0.2,7.1,171.0,1.0,5.0,33.7,Normal
272,25.5,17.7,39.9,65.0,218.0,14.2,1548.0,0.16,9.7,172.0,1.0,5.0,26.5,Normal
273,26.9,18.5,41.2,65.0,216.0,14.6,1565.0,0.17,6.5,171.0,1.0,5.0,30.9,Normal
274,26.0,18.1,40.6,64.0,215.0,14.3,1505.0,0.18,0.3,170.0,1.0,5.0,31.3,Normal
275,25.4,17.6,40.2,65.0,217.0,14.8,1518.0,0.21,12.0,171.0,1.0,5.0,31.6,Normal
276,25.3,18.0,40.9,65.0,220.0,16.3,1569.0,0.18,4.1,174.0,1.0,5.0,26.7,Normal
277,26.4,17.9,40.8,65.0,221.0,14.3,1489.0,0.21,10.1,174.0,1.0,5.0,31.3,Normal
278,25.5,17.9,40.4,64.0,218.0,14.9,1508.0,0.19,9.9,172.0,1.0,5.0,30.1,Normal
279,25.3,17.8,40.7,64.0,219.0,14.1,1505.0,0.17,2.2,173.0,1.0,5.0,26.3,Normal
280,26.2,18.1,40.5,65.0,217.0,15.3,1568.0,0.17,2.5,171.0,1.0,5.0,33.1,Normal
281,25.5,17.9,40.8,65.0,214.0,15.0,1508.0,0.19,6.7,169.0,1.0,5.0,34.6,Normal
282,25.5,17.8,41.0,67.0,216.0,16.1,1564.0,0.2,5.1,171.0,1.0,5.0,30.2,Normal
283,26.3,18.1,41.5,66.0,217.0,13.9,1529.0,0.2,4.1,172.0,1.0,5.0,30.0,Normal
284,25.6,17.7,40.1,65.0,218.0,15.5,1593.0,0.18,4.6,172.0,1.0,5.0,28.2,Normal
285,27.0,17.8,41.8,65.0,217.0,16.0,1543.0,0.19,3.8,172.0,1.0,5.0,38.4,Normal
286,25.7,17.7,39.8,63.0,217.0,14.4,1571.0,0.22,1.7,171.0,1.0,5.0,31.8,Normal
287,26.0,17.6,40.7,64.0,216.0,14.7,1553.0,0.23,1.3,171.0,1.0,5.0,27.6,Normal
288,24.7,17.7,41.0,64.0,218.0,15.0,1525.0,0.18,13.2,172.0,1.0,5.0,25.1,Normal
289,25.1,17.5,40.9,65.0,215.0,14.6,1538.0,0.14,12.2,170.0,1.0,5.0,28.6,Normal
290,24.8,17.4,40.5,65.0,219.0,15.0,1539.0,0.18,7.4,173.0,1.0,5.0,28.2,Normal
291,24.8,17.3,40.7,65.0,216.0,15.5,1524.0,0.18,4.8,171.0,1.0,5.0,30.4,Normal
292,25.4,17.2,40.5,65.0,221.0,14.7,1564.0,0.15,10.3,175.0,1.0,5.0,29.8,Normal
293,25.8,17.3,40.5,66.0,217.0,14.7,1613.0,0.18,1.6,171.0,1.0,5.0,33.1,Normal
294,25.7,17.6,41.2,65.0,216.0,15.1,1541.0,0.15,1.5,171.0,1.0,5.0,22.1,Normal
295,25.5,17.6,41.0,65.0,216.0,14.4,1558.0,0.18,2.1,171.0,1.0,5.0,31.6,Normal
296,25.1,17.4,40.5,65.0,216.0,14.5,1553.0,0.19,10.4,171.0,1.0,5.0,32.2,Normal
297,25.4,16.9,41.3,65.0,218.0,13.9,1458.0,0.18,12.3,172.0,1.0,5.0,24.9,Normal
298,27.0,18.0,41.0,66.0,217.0,14.8,1551.0,0.19,8.0,172.0,1.0,5.0,27.5,Normal
299,25.9,17.9,41.2,66.0,219.0,15.3,1549.0,0.18,2.5,173.0,1.0,5.0,28.7,Normal
300,26.1,17.7,41.1,63.0,218.0,14.6,1498.0,0.19,5.1,172.0,1.0,5.0,31.7,Normal
301,26.2,18.0,40.4,65.0,217.0,14.1,1482.0,0.2,12.3,171.0,1.0,5.0,28.3,Normal
302,25.5,17.1,40.6,65.0,218.0,14.8,1548.0,0.16,7.7,172.0,1.0,5.0,29.6,Normal
303,25.5,18.1,41.2,67.0,219.0,15.3,1584.0,0.17,6.8,173.0,1.0,5.0,27.7,Normal
304,24.9,17.2,41.2,64.0,218.0,15.0,1523.0,0.16,9.9,172.0,1.0,5.0,30.3,Normal
305,24.9,17.2,40.8,64.0,218.0,15.0,1523.0,0.16,5.3,172.0,1.0,5.0,30.3,Refrigerant_Leak
306,25.01111111111111,17.755555555555556,40.9,62.577777777777776,213.15555555555557,15.333333333333334,1523.0,0.16,0.1,166.26666666666665,1.0,5.0,30.3,Refrigerant_Leak
307,25.12222222222222,18.31111111111111,41.5,61.15555555555556,208.3111111111111,15.666666666666666,1523.0,0.16,14.1,160.53333333333333,1.0,5.0,30.3,Refrigerant_Leak
308,25.23333333333333,18.866666666666667,40.6,59.733333333333334,203.46666666666667,16.0,1523.0,0.16,10.7,154.8,1.0,5.0,30.3,Refrigerant_Leak
309,25.34444444444444,19.42222222222222,41.1,58.31111111111111,198.62222222222223,16.333333333333332,1523.0,0.16,14.4,149.06666666666666,1.0,5.0,30.3,Refrigerant_Leak
310,25.455555555555556,19.977777777777778,40.8,56.88888888888889,193.77777777777777,16.666666666666668,1523.0,0.16,12.8,143.33333333333331,1.0,5.0,30.3,Refrigerant_Leak
311,25.566666666666666,20.53333333333333,40.8,55.46666666666667,188.93333333333334,17.0,1523.0,0.16,5.6,137.6,1.0,5.0,30.3,Refrigerant_Leak
312,25.677777777777777,21.08888888888889,41.4,54.044444444444444,184.0888888888889,17.333333333333332,1523.0,0.16,5.7,131.86666666666667,1.0,5.0,30.3,Refrigerant_Leak
313,25.788888888888888,21.644444444444446,41.3,52.62222222222223,179.24444444444447,17.666666666666668,1523.0,0.16,2.2,126.13333333333333,1.0,5.0,30.3,Refrigerant_Leak
314,25.9,22.2,41.3,51.2,174.4,18.0,1523.0,0.16,12.1,120.39999999999999,1.0,5.0,30.3,Refrigerant_Leak
315,25.4,17.1,41.6,65.0,215.0,13.8,1545.0,0.19,9.3,170.0,1.0,5.0,29.2,Normal
316,24.9,17.5,40.9,64.0,214.0,16.5,1540.0,0.18,3.8,169.0,1.0,5.0,28.2,Normal
317,25.5,17.6,41.2,64.0,215.0,15.1,1526.0,0.19,14.4,170.0,1.0,5.0,32.4,Normal
318,25.3,16.7,40.8,66.0,218.0,15.6,1567.0,0.16,11.5,172.0,1.0,5.0,26.9,Normal
319,25.0,17.6,41.1,66.0,219.0,14.2,1492.0,0.19,13.2,173.0,1.0,5.0,33.6,Normal
320,26.5,17.8,40.9,65.0,216.0,15.3,1533.0,0.13,2.6,171.0,1.0,5.0,24.2,Normal
321,24.7,17.3,41.0,65.0,215.0,14.0,1512.0,0.14,8.9,170.0,1.0,5.0,30.1,Normal
322,25.8,17.4,41.2,66.0,215.0,16.1,1578.0,0.18,14.9,170.0,1.0,5.0,28.3,Normal
323,25.2,17.4,40.5,63.0,216.0,13.6,1524.0,0.14,5.2,170.0,1.0,5.0,30.6,Normal
324,24.6,17.2,42.0,65.0,216.0,15.1,1586.0,0.16,6.1,171.0,1.0,5.0,35.1,Normal
325,24.9,17.1,40.4,64.0,217.0,14.5,1515.0,0.12,8.1,171.0,1.0,5.0,26.0,Normal
326,24.9,16.6,40.3,64.0,215.0,13.4,1531.0,0.1,0.7,170.0,1.0,5.0,25.3,Normal
327,25.2,17.2,41.5,65.0,217.0,14.0,1560.0,0.14,3.4,171.0,1.0,5.0,33.9,Normal
328,25.8,17.3,41.3,64.0,216.0,15.4,1498.0,0.15,4.8,171.0,1.0,5.0,29.7,Normal
329,26.0,17.2,41.3,64.0,215.0,14.0,1572.0,0.14,0.1,169.0,1.0,5.0,30.1,Normal
330,24.8,17.4,41.3,64.0,212.0,14.3,1527.0,0.17,4.7,168.0,1.0,5.0,29.3,Normal
331,24.2,16.8,41.0,62.0,214.0,15.3,1538.0,0.18,8.2,168.0,1.0,5.0,28.8,Normal
332,24.1,16.8,40.5,65.0,218.0,15.9,1542.0,0.17,0.3,172.0,1.0,5.0,26.8,Normal
333,25.1,17.6,41.0,63.0,212.0,15.6,1523.0,0.13,8.0,167.0,1.0,5.0,29.2,Normal
334,25.4,16.9,40.6,66.0,218.0,14.9,1501.0,0.17,12.0,172.0,1.0,5.0,27.3,Normal
335,25.3,17.1,41.5,64.0,212.0,15.2,1528.0,0.13,2.2,167.0,1.0,5.0,33.4,Normal
336,24.6,16.9,40.9,66.0,214.0,15.1,1464.0,0.19,14.4,169.0,1.0,5.0,28.2,Normal
337,24.6,16.6,40.6,62.0,214.0,13.9,1485.0,0.16,6.2,169.0,1.0,5.0,33.6,Normal
338,26.1,17.4,40.8,65.0,219.0,15.2,1520.0,0.14,6.6,172.0,1.0,5.0,32.0,Normal
339,25.7,16.7,41.2,65.0,215.0,13.9,1570.0,0.16,7.7,170.0,1.0,5.0,27.3,Normal
340,24.6,16.5,40.7,66.0,214.0,15.6,1569.0,0.16,5.9,170.0,1.0,5.0,26.6,Normal
341,24.6,16.5,40.6,66.0,214.0,15.6,1569.0,0.16,9.8,170.0,1.0,5.0,26.6,Electrical_Issue
342,24.65263157894737,16.657894736842106,41.1,65.30526315789474,211.74736842105264,15.189473684210526,1527.7105263157894,0.16,2.7,170.0,1.0,4.868421052631579,26.6,Electrical_Issue
343,24.705263157894738,16.81578947368421,41.1,64.61052631578947,209.49473684210525,14.778947368421052,1486.421052631579,0.16,13.8,170.0,1.0,4.7368421052631575,26.6,Electrical_Issue
344,24.757894736842108,16.973684210526315,40.7,63.915789473684214,207.2421052631579,14.368421052631579,1445.1315789473683,0.16,13.0,170.0,1.0,4.605263157894737,26.6,Electrical_Issue
345,24.810526315789474,17.13157894736842,40.8,63.22105263157895,204.98947368421054,13.957894736842105,1403.842105263158,0.16,9.7,170.0,1.0,4.473684210526316,26.6,Electrical_Issue
346,24.863157894736844,17.289473684210527,41.1,62.526315789473685,202.73684210526315,13.547368421052632,1362.5526315789473,0.16,11.8,170.0,1.0,4.342105263157895,26.6,Electrical_Issue
347,24.91578947368421,17.44736842105263,40.3,61.83157894736842,200.4842105263158,13.136842105263158,1321.2631578947369,0.16,10.6,170.0,1.0,4.2105263157894735,26.6,Electrical_Issue
348,24.96842105263158,17.605263157894736,40.3,61.136842105263156,198.23157894736843,12.726315789473684,1279.9736842105262,0.16,7.1,170.0,1.0,4.078947368421053,26.6,Electrical_Issue
349,25.02105263157895,17.763157894736842,40.6,60.4421052631579,195.97894736842107,12.31578947368421,1238.6842105263158,0.16,2.3,170.0,1.0,3.947368421052632,26.6,Electrical_Issue
350,25.073684210526316,17.92105263157895,40.9,59.747368421052634,193.7263157894737,11.905263157894737,1197.3947368421052,0.16,4.9,170.0,1.0,3.8157894736842106,26.6,Electrical_Issue
351,25.126315789473686,18.07894736842105,41.2,59.05263157894737,191.47368421052633,11.494736842105263,1156.1052631578948,0.16,13.3,170.0,1.0,3.6842105263157894,26.6,Electrical_Issue
352,25.178947368421053,18.236842105263158,41.7,58.357894736842105,189.22105263157897,11.08421052631579,1114.8157894736842,0.16,10.0,170.0,1.0,3.552631578947368,26.6,Electrical_Issue
353,25.231578947368423,18.394736842105264,41.4,57.66315789473684,186.96842105263158,10.673684210526316,1073.5263157894738,0.16,13.0,170.0,1.0,3.4210526315789473,26.6,Electrical_Issue
354,25.284210526315793,18.55263157894737,40.9,56.968421052631584,184.71578947368423,10.263157894736842,1032.2368421052631,0.16,13.2,170.0,1.0,3.2894736842105265,26.6,Electrical_Issue
355,25.33684210526316,18.710526315789473,41.0,56.27368421052632,182.46315789473687,9.852631578947369,990.9473684210527,0.16,7.9,170.0,1.0,3.1578947368421053,26.6,Electrical_Issue
356,25.38947368421053,18.86842105263158,40.5,55.578947368421055,180.21052631578948,9.442105263157895,949.6578947368421,0.16,6.5,170.0,1.0,3.026315789473684,26.6,Electrical_Issue
357,25.442105263157895,19.026315789473685,41.0,54.8842105263158,177.95789473684212,9.031578947368422,908.3684210526316,0.16,6.4,170.0,1.0,2.8947368421052633,26.6,Electrical_Issue
358,25.494736842105265,19.184210526315788,40.9,54.189473684210526,175.70526315789476,8.621052631578948,867.078947368421,0.16,6.7,170.0,1.0,2.763157894736842,26.6,Electrical_Issue
359,25.54736842105263,19.342105263157894,41.2,53.49473684210527,173.45263157894738,8.210526315789474,825.7894736842105,0.16,14.2,170.0,1.0,2.6315789473684212,26.6,Electrical_Issue
360,25.6,19.5,40.6,52.800000000000004,171.20000000000002,7.8,784.5,0.16,2.3,170.0,1.0,2.5,26.6,Electrical_Issue
361,24.0,16.6,41.3,65.0,212.0,15.4,1474.0,0.16,2.3,168.0,1.0,5.0,29.6,Normal
362,23.9,16.3,41.8,65.0,212.0,14.2,1492.0,0.14,5.8,168.0,1.0,5.0,31.0,Normal
363,25.5,16.5,40.9,65.0,213.0,14.5,1497.0,0.17,12.0,168.0,1.0,5.0,21.9,Normal
364,23.9,16.1,41.2,63.0,215.0,14.6,1559.0,0.13,12.8,170.0,1.0,5.0,28.5,Normal
365,23.8,16.2,41.3,64.0,215.0,14.3,1493.0,0.16,12.4,170.0,1.0,5.0,27.8,Normal
366,24.5,16.6,40.8,64.0,214.0,14.3,1525.0,0.18,8.7,169.0,1.0,5.0,31.9,Normal
367,23.9,16.1,41.1,63.0,216.0,14.6,1450.0,0.13,12.9,170.0,1.0,5.0,32.3,Normal
368,25.3,16.5,41.0,63.0,216.0,14.8,1541.0,0.15,2.9,170.0,1.0,5.0,30.6,Normal
369,23.4,16.0,41.0,64.0,215.0,15.3,1489.0,0.14,9.0,170.0,1.0,5.0,30.3,Normal
370,25.4,16.8,40.6,64.0,211.0,16.9,1524.0,0.18,4.9,167.0,1.0,5.0,23.7,Normal
371,24.2,16.1,41.0,64.0,215.0,14.1,1523.0,0.2,4.1,170.0,1.0,5.0,27.3,Normal
372,24.9,16.3,41.2,64.0,213.0,15.1,1530.0,0.16,1.5,168.0,1.0,5.0,29.2,Normal
373,25.3,16.5,41.7,65.0,212.0,15.8,1521.0,0.17,5.5,168.0,1.0,5.0,30.4,Normal
374,24.2,16.2,41.5,63.0,212.0,14.3,1568.0,0.18,0.5,167.0,1.0,5.0,30.4,Normal
375,24.2,16.4,42.1,64.0,213.0,12.7,1516.0,0.17,5.3,168.0,1.0,5.0,25.0,Normal
376,24.4,16.4,40.6,64.0,212.0,13.1,1577.0,0.13,7.1,167.0,1.0,5.0,32.6,Normal
377,24.5,16.6,41.4,63.0,213.0,12.8,1529.0,0.14,5.4,168.0,1.0,5.0,27.3,Normal
378,23.6,16.4,41.1,64.0,212.0,16.5,1517.0,0.14,11.6,168.0,1.0,5.0,23.1,Normal
379,25.0,16.2,42.1,63.0,213.0,15.6,1535.0,0.12,4.2,168.0,1.0,5.0,33.3,Normal
380,24.2,16.1,40.6,66.0,214.0,15.8,1514.0,0.17,1.1,169.0,1.0,5.0,26.9,Normal
381,24.2,16.8,40.6,64.0,212.0,16.0,1521.0,0.13,3.0,167.0,1.0,5.0,31.6,Normal
382,23.4,16.4,40.7,64.0,211.0,14.4,1518.0,0.17,12.3,167.0,1.0,5.0,24.4,Normal
383,22.6,15.7,39.9,63.0,208.0,17.3,1514.0,0.14,9.5,165.0,1.0,5.0,27.7,Normal
384,24.5,16.1,40.7,63.0,214.0,15.3,1570.0,0.15,8.7,169.0,1.0,5.0,26.9,Normal
385,23.6,15.9,40.6,62.0,212.0,14.9,1574.0,0.16,8.1,167.0,1.0,5.0,30.8,Normal
386,23.8,16.0,41.0,64.0,212.0,16.1,1516.0,0.18,11.2,168.0,1.0,5.0,27.3,Normal
387,23.9,15.7,41.1,64.0,214.0,15.7,1543.0,0.17,2.9,169.0,1.0,5.0,31.3,Normal
388,23.7,16.0,41.9,63.0,210.0,16.3,1541.0,0.15,3.1,166.0,1.0,5.0,29.4,Normal
389,23.7,16.0,41.4,63.0,210.0,16.3,1541.0,0.15,2.0,166.0,1.0,5.0,29.4,Refrigerant_Leak
390,23.81111111111111,16.555555555555557,40.7,61.6,205.33333333333334,16.662222222222223,1541.0,0.15,5.1,160.46666666666667,1.0,5.0,29.4,Refrigerant_Leak
391,23.92222222222222,17.11111111111111,40.5,60.2,200.66666666666666,17.024444444444445,1541.0,0.15,4.1,154.93333333333334,1.0,5.0,29.4,Refrigerant_Leak
392,24.03333333333333,17.666666666666668,41.2,58.800000000000004,196.0,17.386666666666667,1541.0,0.15,13.7,149.4,1.0,5.0,29.4,Refrigerant_Leak
393,24.144444444444442,18.22222222222222,40.3,57.400000000000006,191.33333333333334,17.74888888888889,1541.0,0.15,0.2,143.86666666666667,1.0,5.0,29.4,Refrigerant_Leak
394,24.255555555555556,18.77777777777778,41.9,56.0,186.66666666666666,18.11111111111111,1541.0,0.15,7.1,138.33333333333331,1.0,5.0,29.4,Refrigerant_Leak
395,24.366666666666667,19.333333333333332,41.5,54.60000000000001,182.0,18.473333333333333,1541.0,0.15,11.0,132.8,1.0,5.0,29.4,Refrigerant_Leak
396,24.477777777777778,19.88888888888889,40.7,53.2,177.33333333333334,18.835555555555555,1541.0,0.15,13.6,127.26666666666665,1.0,5.0,29.4,Refrigerant_Leak
397,24.58888888888889,20.444444444444443,40.1,51.800000000000004,172.66666666666669,19.197777777777777,1541.0,0.15,14.5,121.73333333333332,1.0,5.0,29.4,Refrigerant_Leak
398,24.7,21.0,41.6,50.400000000000006,168.0,19.56,1541.0,0.15,1.0,116.19999999999999,1.0,5.0,29.4,Refrigerant_Leak
399,24.5,15.8,40.9,61.0,213.0,15.1,1478.0,0.16,2.9,168.0,1.0,5.0,26.6,Normal
400,23.7,15.3,41.5,64.0,209.0,17.0,1529.0,0.13,15.0,166.0,1.0,5.0,34.8,Normal
401,23.4,15.7,40.1,64.0,209.0,14.4,1514.0,0.15,4.7,165.0,1.0,5.0,22.4,Normal
402,23.8,15.7,40.6,63.0,213.0,14.8,1567.0,0.14,0.8,168.0,1.0,5.0,30.8,Normal
403,25.1,16.1,40.9,62.0,215.0,15.6,1523.0,0.16,14.0,169.0,1.0,5.0,29.0,Normal
404,23.5,15.8,40.9,62.0,212.0,14.6,1481.0,0.16,6.1,167.0,1.0,5.0,30.6,Normal
405,23.1,15.6,40.7,62.0,212.0,14.5,1458.0,0.13,4.4,167.0,1.0,5.0,26.2,Normal
406,23.5,16.1,41.2,64.0,210.0,14.4,1505.0,0.17,2.3,166.0,1.0,5.0,28.7,Normal
407,23.6,15.7,40.4,63.0,211.0,15.2,1467.0,0.16,6.4,167.0,1.0,5.0,33.1,Normal
408,23.0,15.5,40.8,61.0,212.0,14.8,1475.0,0.15,5.5,166.0,1.0,5.0,28.4,Normal
409,24.9,16.0,41.0,63.0,210.0,15.7,1468.0,0.15,13.9,166.0,1.0,5.0,34.3,Normal
410,23.9,15.7,41.1,62.0,213.0,15.3,1479.0,0.15,3.2,168.0,1.0,5.0,22.0,Normal
411,24.2,15.7,41.2,62.0,211.0,12.1,1540.0,0.15,1.3,166.0,1.0,5.0,31.9,Normal
412,23.5,15.6,40.3,64.0,211.0,13.2,1467.0,0.14,4.1,167.0,1.0,5.0,29.6,Normal
413,22.6,15.2,40.1,63.0,210.0,14.5,1483.0,0.14,8.2,166.0,1.0,5.0,24.9,Normal
414,22.8,15.5,41.5,64.0,210.0,15.9,1452.0,0.16,4.9,166.0,1.0,5.0,33.1,Normal
415,23.1,15.6,41.0,63.0,213.0,14.3,1443.0,0.14,4.7,168.0,1.0,5.0,27.7,Normal
416,23.6,15.5,40.5,63.0,211.0,15.3,1486.0,0.17,6.0,166.0,1.0,5.0,30.3,Normal
417,24.3,16.0,41.6,62.0,211.0,15.6,1500.0,0.15,13.1,166.0,1.0,5.0,27.6,Normal
418,23.9,15.6,40.9,62.0,211.0,15.5,1459.0,0.15,9.9,166.0,1.0,5.0,28.4,Normal
419,23.1,15.8,41.4,62.0,209.0,14.4,1447.0,0.16,7.9,165.0,1.0,5.0,32.3,Normal
420,23.5,15.5,40.9,62.0,207.0,13.8,1436.0,0.15,6.0,164.0,1.0,5.0,37.0,Normal
421,23.4,15.9,41.9,61.0,213.0,13.6,1497.0,0.14,1.1,168.0,1.0,5.0,27.9,Normal
